mileage,make,model,fuel,gear,offerType,price,hp,year,make_model
10,Renault,Twingo,Gasoline,Manual,Pre-registered,10260,65,2021,RenaultTwingo
10,Renault,Twingo,Gasoline,Manual,Pre-registered,10390,65,2021,RenaultTwingo
47500,Renault,Kangoo,Diesel,Manual,Used,8650,90,2015,RenaultKangoo
94719,Renault,Megane,Gasoline,Manual,Used,7990,116,2016,RenaultMegane
42000,Renault,Clio,Gasoline,Manual,Used,8290,73,2016,RenaultClio
47246,Renault,Clio,Diesel,Manual,Used,8470,75,2016,RenaultClio
83172,Renault,Clio,Diesel,Manual,Used,8470,90,2016,RenaultClio
13000,Renault,Clio,Gasoline,Manual,Demonstration,12900,90,2018,RenaultClio
12300,Renault,Captur,Gasoline,Manual,Used,14900,118,2018,RenaultCaptur
63000,Renault,Clio,Gasoline,Manual,Used,4550,75,2012,RenaultClio
130000,Renault,Megane,Gasoline,Manual,Used,4690,101,2012,RenaultMegane
66232,Renault,Twingo,Gasoline,Manual,Used,4980,75,2013,RenaultTwingo
233000,Renault,Megane,Diesel,Manual,Used,4990,110,2013,RenaultMegane
128000,Renault,Megane,Gasoline,Manual,Used,4999,116,2013,RenaultMegane
128000,Renault,Megane,LPG,Manual,Used,4999,116,2013,RenaultMegane
79400,Renault,Twingo,Gasoline,Manual,Used,5500,71,2014,RenaultTwingo
115000,Renault,Twingo,Gasoline,Manual,Used,5490,71,2015,RenaultTwingo
23500,Renault,ZOE,Electric,Automatic,Used,9999,58,2016,RenaultZOE
87800,Renault,Scenic,Gasoline,Manual,Used,12555,132,2016,RenaultScenic
10180,Renault,Captur,Gasoline,Automatic,Used,19990,131,2020,RenaultCaptur
12777,Renault,Captur,Gasoline,Automatic,Used,19990,131,2020,RenaultCaptur
11001,Renault,Captur,Gasoline,Automatic,Used,19990,131,2020,RenaultCaptur
20000,Renault,Megane,Gasoline,Automatic,Used,20489,159,2020,RenaultMegane
94521,Renault,Twingo,Gasoline,Manual,Used,3899,75,2011,RenaultTwingo
199999,Renault,Megane,Diesel,Manual,Used,3900,131,2011,RenaultMegane
210000,Renault,Megane,Gasoline,Manual,Used,3990,101,2011,RenaultMegane
177000,Renault,Megane,Diesel,Manual,Used,3990,90,2011,RenaultMegane
103000,Renault,Twingo,Gasoline,Manual,Used,4300,102,2012,RenaultTwingo
150000,Renault,Megane,Diesel,Manual,Used,4399,106,2012,RenaultMegane
72000,Renault,Clio,Gasoline,Manual,Used,4490,75,2012,RenaultClio
66232,Renault,Twingo,Gasoline,Manual,Used,4980,75,2013,RenaultTwingo
72887,Renault,Twingo,Gasoline,Manual,Used,5750,71,2015,RenaultTwingo
73025,Renault,Twingo,Gasoline,Manual,Used,5850,71,2015,RenaultTwingo
26278,Renault,Scenic,Gasoline,Manual,Used,8999,116,2015,RenaultScenic
90598,Renault,Megane,Diesel,Manual,Used,8280,131,2016,RenaultMegane
26056,Renault,ZOE,Electric,Automatic,Used,8580,92,2016,RenaultZOE
13245,Renault,ZOE,Electric,Automatic,Used,10780,88,2019,RenaultZOE
50516,Renault,Clio,Gasoline,Manual,Used,10900,90,2019,RenaultClio
11000,Renault,Twingo,Gasoline,Manual,Demonstration,11500,73,2020,RenaultTwingo
10,Renault,Twingo,Gasoline,Manual,Demonstration,11590,73,2020,RenaultTwingo
5938,Renault,Twingo,Gasoline,Manual,Demonstration,11890,73,2020,RenaultTwingo
25,Renault,Twingo,Gasoline,Manual,Used,11990,73,2020,RenaultTwingo
10,Renault,ZOE,Electric,Automatic,Used,15900,109,2021,RenaultZOE
165000,Renault,Megane,Diesel,Manual,Used,4650,131,2012,RenaultMegane
46500,Renault,Twingo,Gasoline,Manual,Used,4730,75,2012,RenaultTwingo
53120,Renault,Twingo,Gasoline,Manual,Used,4750,75,2012,RenaultTwingo
83450,Renault,Twingo,Gasoline,Manual,Used,6199,71,2015,RenaultTwingo
63230,Renault,Twingo,Gasoline,Manual,Used,6499,90,2015,RenaultTwingo
76000,Renault,Twingo,Gasoline,Manual,Used,5399,71,2016,RenaultTwingo
8657,Renault,Clio,Gasoline,Manual,Used,5900,75,2011,RenaultClio
89000,Renault,Clio,Gasoline,Manual,Used,7900,90,2013,RenaultClio
71100,Renault,Kangoo,Diesel,Manual,Used,8500,75,2015,RenaultKangoo
35867,Renault,Clio,Gasoline,Manual,Used,8790,90,2015,RenaultClio
94000,Renault,Clio,Gasoline,Manual,Used,8800,90,2015,RenaultClio
24000,Renault,Clio,Gasoline,Manual,Used,8800,90,2015,RenaultClio
42800,Renault,Twingo,Gasoline,Manual,Used,7280,69,2018,RenaultTwingo
79380,Renault,Clio,Gasoline,Manual,Used,5480,103,2011,RenaultClio
97550,Renault,Clio,Gasoline,Manual,Used,6900,90,2013,RenaultClio
55311,Renault,Clio,Diesel,Manual,Used,6990,75,2014,RenaultClio
94100,Renault,Twingo,Gasoline,Manual,Used,4950,69,2016,RenaultTwingo
34400,Renault,Clio,Gasoline,Manual,Used,9850,73,2017,RenaultClio
100,Renault,Twingo,Gasoline,Manual,Pre-registered,10080,65,2021,RenaultTwingo
100,Renault,Twingo,Gasoline,Manual,Pre-registered,10080,65,2021,RenaultTwingo
108000,Renault,Scenic,Gasoline,Manual,Used,5980,131,2011,RenaultScenic
122000,Renault,Scenic,Diesel,Manual,Used,4500,106,2011,RenaultScenic
195000,Renault,Kangoo,Diesel,Manual,Used,4500,86,2011,RenaultKangoo
90000,Renault,Megane,Gasoline,Manual,Used,4770,101,2011,RenaultMegane
130500,Renault,Scenic,Diesel,Manual,Used,6000,131,2011,RenaultScenic
86000,Renault,Megane,Diesel,Manual,Used,6000,106,2011,RenaultMegane
101000,Renault,Kangoo,Diesel,Manual,Used,6000,86,2011,RenaultKangoo
166291,Renault,Scenic,Diesel,Manual,Used,4990,131,2011,RenaultScenic
84687,Renault,Clio,Gasoline,Manual,Used,4990,75,2011,RenaultClio
59000,Renault,Clio,Gasoline,Automatic,Used,6990,111,2011,RenaultClio
103000,Renault,Megane,Gasoline,Manual,Used,4990,110,2011,RenaultMegane
93500,Renault,Scenic,Gasoline,Manual,Used,4990,131,2011,RenaultScenic
130000,Renault,Scenic,Gasoline,Manual,Used,4990,110,2011,RenaultScenic
99000,Renault,Clio,Gasoline,Manual,Used,4990,103,2011,RenaultClio
167000,Renault,Megane,Gasoline,Manual,Used,4999,131,2011,RenaultMegane
140600,Renault,Megane,Diesel,Manual,Used,5200,110,2011,RenaultMegane
39000,Renault,Megane,Gasoline,Manual,Used,5300,101,2011,RenaultMegane
69900,Renault,Megane,Gasoline,Manual,Used,7990,131,2011,RenaultMegane
110000,Renault,Scenic,Diesel,Manual,Used,8000,131,2011,RenaultScenic
171054,Renault,Megane,Diesel,Manual,Used,5880,106,2011,RenaultMegane
116369,Renault,Kangoo,Gasoline,Manual,Used,5980,87,2011,RenaultKangoo
100000,Renault,Scenic,Diesel,Manual,Used,5980,131,2011,RenaultScenic
73734,Renault,Megane,Gasoline,Manual,Used,5990,101,2011,RenaultMegane
159887,Renault,Megane,Gasoline,Automatic,Used,5999,140,2011,RenaultMegane
24000,Renault,Scenic,Gasoline,Automatic,Used,9980,140,2011,RenaultScenic
80000,Renault,Scenic,Gasoline,Manual,Used,6470,110,2011,RenaultScenic
75500,Renault,Twingo,Gasoline,Manual,Used,3990,75,2011,RenaultTwingo
89180,Renault,Megane,Diesel,Manual,Used,6000,106,2011,RenaultMegane
116422,Renault,Twingo,Gasoline,Manual,Used,2800,73,2011,RenaultTwingo
95000,Renault,Twingo,Gasoline,Manual,Used,3300,75,2011,RenaultTwingo
97000,Renault,Clio,Gasoline,Manual,Used,3450,75,2011,RenaultClio
245000,Renault,Megane,Diesel,Automatic,Used,3490,150,2011,RenaultMegane
104291,Renault,Kangoo,Diesel,Manual,Used,12990,75,2011,RenaultKangoo
116422,Renault,Twingo,Gasoline,Manual,Used,2800,73,2011,RenaultTwingo
95500,Renault,Clio,Gasoline,Manual,Used,3250,75,2011,RenaultClio
102444,Renault,Twingo,Gasoline,Manual,Used,3500,75,2011,RenaultTwingo
178939,Renault,Megane,Diesel,Manual,Used,3750,106,2011,RenaultMegane
74021,Renault,Twingo,Gasoline,Manual,Used,4100,75,2011,RenaultTwingo
77000,Renault,Twingo,Gasoline,Manual,Used,2199,75,2011,RenaultTwingo
132000,Renault,Clio,Gasoline,Manual,Used,2290,58,2011,RenaultClio
160000,Renault,Megane,Diesel,Manual,Used,3800,131,2011,RenaultMegane
66000,Renault,Twingo,Gasoline,Manual,Used,3900,75,2011,RenaultTwingo
92000,Renault,Clio,Gasoline,Manual,Used,3900,75,2011,RenaultClio
51850,Renault,Clio,Gasoline,Manual,Used,4490,75,2011,RenaultClio
150000,Renault,Twingo,Gasoline,Manual,Used,2600,75,2011,RenaultTwingo
87886,Renault,Twingo,Gasoline,Manual,Used,2660,75,2011,RenaultTwingo
234200,Renault,Clio,Diesel,Manual,Used,2970,88,2011,RenaultClio
100000,Renault,Twingo,Gasoline,Manual,Used,2990,58,2011,RenaultTwingo
102000,Renault,Clio,Gasoline,Manual,Used,2990,75,2011,RenaultClio
145000,Renault,Megane,Diesel,Manual,Used,4000,110,2011,RenaultMegane
134000,Renault,Megane,Diesel,Manual,Used,4200,131,2011,RenaultMegane
62529,Renault,Clio,Gasoline,Manual,Used,4500,101,2011,RenaultClio
127000,Renault,Megane,Gasoline,Manual,Used,4800,110,2011,RenaultMegane
116091,Renault,Clio,Gasoline,Manual,Used,4999,101,2011,RenaultClio
68059,Renault,Twingo,Gasoline,Manual,Used,3500,58,2011,RenaultTwingo
47200,Renault,Twingo,Gasoline,Manual,Used,3500,75,2011,RenaultTwingo
58590,Renault,Twingo,Gasoline,Manual,Used,3900,75,2011,RenaultTwingo
115000,Renault,Scenic,Gasoline,Manual,Used,5370,131,2011,RenaultScenic
43000,Renault,Clio,Gasoline,Manual,Used,3990,75,2011,RenaultClio
45815,Renault,Clio,Gasoline,Manual,Used,3999,75,2011,RenaultClio
265000,Renault,Scenic,Diesel,Manual,Used,4350,131,2011,RenaultScenic
63680,Renault,Scenic,Gasoline,Manual,Used,6000,131,2011,RenaultScenic
97000,Renault,Megane,Gasoline,Manual,Used,6300,131,2011,RenaultMegane
65000,Renault,Twingo,Gasoline,Manual,Used,4990,75,2012,RenaultTwingo
66050,Renault,Twingo,Gasoline,Manual,Used,5190,75,2012,RenaultTwingo
47500,Renault,Clio,Gasoline,Manual,Used,5190,103,2012,RenaultClio
200000,Renault,Scenic,Diesel,Manual,Used,6700,131,2012,RenaultScenic
66421,Renault,Megane,Gasoline,Manual,Used,7390,116,2012,RenaultMegane
123000,Renault,Scenic,Diesel,Automatic,Used,5990,110,2012,RenaultScenic
115000,Renault,Megane,Diesel,Manual,Used,5999,106,2012,RenaultMegane
6000,Renault,Twingo,Gasoline,Manual,Used,6000,75,2012,RenaultTwingo
29500,Renault,Clio,Gasoline,Manual,Used,6000,75,2012,RenaultClio
154000,Renault,Kangoo,Diesel,Manual,Used,6200,109,2012,RenaultKangoo
81927,Renault,Megane,Gasoline,Manual,Used,6480,101,2012,RenaultMegane
30000,Renault,Scenic,Gasoline,Automatic,Used,10900,140,2012,RenaultScenic
88890,Renault,Megane,Diesel,Manual,Used,8450,160,2012,RenaultMegane
60200,Renault,Megane,Gasoline,Manual,Used,6850,110,2012,RenaultMegane
116394,Renault,Megane,Diesel,Automatic,Used,6999,110,2012,RenaultMegane
116848,Renault,Scenic,Diesel,Manual,Used,7399,131,2012,RenaultScenic
117000,Renault,Megane,Diesel,Manual,Used,5690,90,2012,RenaultMegane
67368,Renault,Megane,Gasoline,Manual,Used,6700,101,2012,RenaultMegane
146999,Renault,Megane,Gasoline,Manual,Used,5690,101,2012,RenaultMegane
172778,Renault,Clio,Gasoline,Manual,Used,2750,75,2012,RenaultClio
91500,Renault,Twingo,Gasoline,Manual,Used,3690,75,2012,RenaultTwingo
210000,Renault,Megane,Diesel,Manual,Used,3700,110,2012,RenaultMegane
87500,Renault,Kangoo,Diesel,Manual,Used,6300,75,2012,RenaultKangoo
60000,Renault,Clio,Gasoline,Manual,Used,4700,75,2012,RenaultClio
66500,Renault,Clio,Gasoline,Manual,Used,4399,75,2012,RenaultClio
113220,Renault,Megane,Gasoline,Automatic,Used,8900,140,2012,RenaultMegane
99758,Renault,Clio,Gasoline,Manual,Used,2900,75,2012,RenaultClio
40000,Renault,Twingo,Gasoline,Automatic,Used,5699,75,2012,RenaultTwingo
34441,Renault,Twingo,Gasoline,Manual,Used,4900,75,2012,RenaultTwingo
110000,Renault,Megane,Gasoline,Manual,Used,4900,101,2012,RenaultMegane
90492,Renault,Clio,Gasoline,Manual,Used,3480,75,2012,RenaultClio
75000,Renault,Clio,Gasoline,Manual,Used,3490,75,2012,RenaultClio
103000,Renault,Twingo,Gasoline,Manual,Used,3600,75,2012,RenaultTwingo
84000,Renault,Twingo,Gasoline,Manual,Used,3700,75,2012,RenaultTwingo
77200,Renault,Megane,Gasoline,Manual,Used,5780,101,2012,RenaultMegane
73000,Renault,Clio,Gasoline,Manual,Used,4399,103,2012,RenaultClio
43000,Renault,Clio,Gasoline,Manual,Used,4450,75,2012,RenaultClio
110000,Renault,Megane,Gasoline,Manual,Used,5900,116,2012,RenaultMegane
157248,Renault,Megane,Diesel,Manual,Used,4600,110,2012,RenaultMegane
54800,Renault,Clio,Gasoline,Manual,Used,4770,75,2012,RenaultClio
25000,Renault,Clio,Gasoline,Manual,Used,4790,75,2012,RenaultClio
77500,Renault,Megane,Gasoline,Manual,Used,7390,116,2012,RenaultMegane
104000,Renault,Megane,Diesel,Manual,Used,6340,90,2012,RenaultMegane
79988,Renault,Clio,Diesel,Manual,Used,4890,75,2012,RenaultClio
137000,Renault,Megane,Diesel,Manual,Used,4950,131,2012,RenaultMegane
117725,Renault,Megane,Diesel,Manual,Used,5490,110,2013,RenaultMegane
61256,Renault,Clio,Gasoline,Manual,Used,5800,73,2013,RenaultClio
77057,Renault,Clio,Gasoline,Manual,Used,5950,73,2013,RenaultClio
86000,Renault,Clio,Gasoline,Manual,Used,5990,75,2013,RenaultClio
135500,Renault,Megane,Diesel,Manual,Used,6490,110,2013,RenaultMegane
74493,Renault,Clio,Gasoline,Manual,Used,6500,73,2013,RenaultClio
190000,Renault,Clio,Gasoline,Manual,Used,6500,90,2013,RenaultClio
95000,Renault,Clio,Gasoline,Manual,Used,6590,73,2013,RenaultClio
90396,Renault,Megane,Gasoline,Manual,Used,6600,116,2013,RenaultMegane
30050,Renault,Clio,Gasoline,Manual,Used,7295,75,2013,RenaultClio
96500,Renault,Megane,Gasoline,Manual,Used,7450,131,2013,RenaultMegane
95000,Renault,Megane,Diesel,Manual,Used,7700,110,2013,RenaultMegane
150000,Renault,Captur,Diesel,Manual,Used,7990,90,2013,RenaultCaptur
66000,Renault,ZOE,Electric,Automatic,Used,3300,88,2013,RenaultZOE
69610,Renault,ZOE,Electric,Automatic,Used,5490,58,2013,RenaultZOE
91700,Renault,ZOE,Electric,Automatic,Used,5750,88,2013,RenaultZOE
111624,Renault,Twingo,Gasoline,Manual,Used,4990,75,2013,RenaultTwingo
129000,Renault,Kangoo,Gasoline,Manual,Used,7999,106,2013,RenaultKangoo
74210,Renault,Scenic,Gasoline,Manual,Used,8400,132,2013,RenaultScenic
139990,Renault,Twingo,Gasoline,Manual,Used,2990,75,2013,RenaultTwingo
108600,Renault,Twingo,Gasoline,Manual,Used,3250,75,2013,RenaultTwingo
117500,Renault,Twingo,Gasoline,Manual,Used,3250,75,2013,RenaultTwingo
52021,Renault,Twingo,Gasoline,Manual,Used,4399,75,2013,RenaultTwingo
170000,Renault,Twingo,Gasoline,Manual,Used,4500,75,2013,RenaultTwingo
124466,Renault,Twingo,Gasoline,Manual,Used,3490,75,2013,RenaultTwingo
142000,Renault,Twingo,Gasoline,Manual,Used,3499,75,2013,RenaultTwingo
196000,Renault,Megane,Diesel,Manual,Used,4500,110,2013,RenaultMegane
91797,Renault,Megane,Gasoline,Manual,Used,5480,116,2013,RenaultMegane
70000,Renault,Twingo,Gasoline,Manual,Used,4999,75,2013,RenaultTwingo
117000,Renault,ZOE,Electric,Automatic,Used,5650,88,2013,RenaultZOE
137904,Renault,Megane,Gasoline,Manual,Used,5990,101,2013,RenaultMegane
53281,Renault,Twingo,Gasoline,Manual,Used,5999,75,2013,RenaultTwingo
66000,Renault,Twingo,Gasoline,Manual,Used,5990,102,2013,RenaultTwingo
135900,Renault,Scenic,Diesel,Manual,Used,6599,110,2013,RenaultScenic
27400,Renault,Twingo,Gasoline,Manual,Used,6000,75,2013,RenaultTwingo
48502,Renault,Clio,Gasoline,Manual,Used,6490,73,2013,RenaultClio
47757,Renault,ZOE,Electric,Automatic,Used,6990,92,2013,RenaultZOE
125000,Renault,Clio,Gasoline,Manual,Used,3949,75,2013,RenaultClio
59772,Renault,Twingo,Gasoline,Manual,Used,4150,75,2013,RenaultTwingo
174300,Renault,Megane,Diesel,Manual,Used,4350,110,2013,RenaultMegane
86500,Renault,Twingo,Gasoline,Manual,Used,4400,75,2013,RenaultTwingo
258250,Renault,Megane,Diesel,Manual,Used,4470,110,2013,RenaultMegane
202100,Renault,Clio,Gasoline,Manual,Used,4499,73,2013,RenaultClio
75000,Renault,Scenic,Gasoline,Manual,Used,7800,116,2013,RenaultScenic
42500,Renault,Twingo,Gasoline,Automatic,Used,4650,75,2013,RenaultTwingo
55000,Renault,Twingo,Gasoline,Manual,Used,4690,75,2013,RenaultTwingo
70000,Renault,Twingo,Gasoline,Manual,Used,4970,75,2013,RenaultTwingo
37200,Renault,Clio,Gasoline,Manual,Used,4985,75,2013,RenaultClio
114400,Renault,Scenic,Diesel,Manual,Used,7640,110,2013,RenaultScenic
78024,Renault,Scenic,Gasoline,Manual,Used,7690,116,2013,RenaultScenic
32000,Renault,Clio,Gasoline,Manual,Used,8000,73,2014,RenaultClio
79500,Renault,Megane,Diesel,Automatic,Used,8100,110,2014,RenaultMegane
80000,Renault,ZOE,Electric,Automatic,Used,6088,88,2014,RenaultZOE
68805,Renault,Clio,Gasoline,Manual,Used,6100,64,2014,RenaultClio
106000,Renault,Clio,Gasoline,Manual,Used,6200,90,2014,RenaultClio
142000,Renault,Scenic,Diesel,Automatic,Used,8600,110,2014,RenaultScenic
130000,Renault,Kangoo,Diesel,Manual,Used,6490,90,2014,RenaultKangoo
84896,Renault,Clio,Gasoline,Manual,Used,6570,90,2014,RenaultClio
69900,Renault,Clio,Gasoline,Manual,Used,9450,73,2014,RenaultClio
29798,Renault,ZOE,Electric,Automatic,Used,6999,58,2014,RenaultZOE
31200,Renault,Clio,Gasoline,Manual,Used,7200,75,2014,RenaultClio
50852,Renault,Megane,Gasoline,Manual,Used,7990,116,2014,RenaultMegane
120000,Renault,Megane,Diesel,Manual,Used,8100,131,2014,RenaultMegane
115000,Renault,Captur,Gasoline,Manual,Used,8470,90,2014,RenaultCaptur
40000,Renault,Kangoo,Diesel,Manual,Used,8500,90,2014,RenaultKangoo
61805,Renault,Megane,Gasoline,Manual,Used,8699,110,2014,RenaultMegane
102700,Renault,ZOE,Electric,Automatic,Used,5280,88,2014,RenaultZOE
92500,Renault,Megane,Diesel,Manual,Used,10490,165,2014,RenaultMegane
100000,Renault,Clio,Gasoline,Manual,Used,6440,73,2014,RenaultClio
79000,Renault,Twingo,Gasoline,Manual,Used,4990,75,2014,RenaultTwingo
69900,Renault,ZOE,Electric,Automatic,Used,4990,58,2014,RenaultZOE
55896,Renault,Twingo,Gasoline,Manual,Used,5000,75,2014,RenaultTwingo
38000,Renault,Twingo,Gasoline,Manual,Used,4800,75,2014,RenaultTwingo
67000,Renault,Twingo,Gasoline,Manual,Used,4900,75,2014,RenaultTwingo
78900,Renault,Clio,Gasoline,Manual,Used,5899,73,2014,RenaultClio
55356,Renault,ZOE,Electric,Automatic,Used,6990,88,2014,RenaultZOE
145000,Renault,Megane,Diesel,Manual,Used,6048,110,2014,RenaultMegane
73500,Renault,Kangoo,Diesel,Manual,Used,6980,75,2014,RenaultKangoo
84000,Renault,Clio,Gasoline,Manual,Used,7990,90,2014,RenaultClio
40000,Renault,Megane,Gasoline,Manual,Used,8990,116,2014,RenaultMegane
62000,Renault,Clio,Gasoline,Manual,Used,7100,90,2014,RenaultClio
90782,Renault,Megane,Diesel,Manual,Used,7500,131,2014,RenaultMegane
38000,Renault,Clio,Gasoline,Manual,Used,7600,73,2014,RenaultClio
83000,Renault,Clio,Diesel,Manual,Used,7800,90,2014,RenaultClio
77315,Renault,Megane,Diesel,Manual,Used,7880,110,2014,RenaultMegane
83000,Renault,Clio,Diesel,Manual,Used,7998,90,2014,RenaultClio
88056,Renault,Clio,Gasoline,Manual,Used,7490,90,2014,RenaultClio
75597,Renault,Twingo,Gasoline,Manual,Used,4990,75,2014,RenaultTwingo
84200,Renault,Twingo,Gasoline,Manual,Used,4990,75,2014,RenaultTwingo
39500,Renault,Twingo,Gasoline,Manual,Used,7780,90,2014,RenaultTwingo
46526,Renault,Captur,Gasoline,Manual,Used,9400,90,2014,RenaultCaptur
115171,Renault,Megane,Gasoline,Manual,Used,7990,132,2014,RenaultMegane
56000,Renault,Twingo,Gasoline,Manual,Used,5999,71,2014,RenaultTwingo
24195,Renault,Twingo,Gasoline,Manual,Used,5590,71,2015,RenaultTwingo
39000,Renault,Twingo,Gasoline,Manual,Used,5890,71,2015,RenaultTwingo
72900,Renault,Twingo,Gasoline,Manual,Used,5890,71,2015,RenaultTwingo
112000,Renault,Kangoo,Diesel,Manual,Used,5900,75,2015,RenaultKangoo
40000,Renault,Twingo,Gasoline,Manual,Used,5950,71,2015,RenaultTwingo
45000,Renault,Megane,Diesel,Automatic,Used,10125,110,2015,RenaultMegane
48000,Renault,Twingo,Gasoline,Manual,Used,5990,71,2015,RenaultTwingo
48000,Renault,Megane,Gasoline,Manual,Used,5999,110,2015,RenaultMegane
80246,Renault,Megane,Gasoline,Manual,Used,5999,110,2015,RenaultMegane
127628,Renault,Megane,Diesel,Manual,Used,6100,110,2015,RenaultMegane
84968,Renault,Clio,Gasoline,Manual,Used,6350,73,2015,RenaultClio
64185,Renault,ZOE,Electric,Automatic,Used,6688,88,2015,RenaultZOE
13101,Renault,ZOE,Electric,Automatic,Used,8990,58,2015,RenaultZOE
61000,Renault,Megane,Gasoline,Manual,Used,6790,110,2015,RenaultMegane
67000,Renault,Megane,Gasoline,Manual,Used,6949,116,2015,RenaultMegane
59800,Renault,Clio,Gasoline,Automatic,Used,11890,120,2015,RenaultClio
35000,Renault,Captur,Diesel,Automatic,Used,12470,90,2015,RenaultCaptur
40850,Renault,Clio,Gasoline,Manual,Used,9450,90,2015,RenaultClio
50053,Renault,Captur,Gasoline,Manual,Used,9499,90,2015,RenaultCaptur
71000,Renault,Clio,Gasoline,Manual,Used,6990,73,2015,RenaultClio
77000,Renault,Megane,Gasoline,Manual,Used,6990,116,2015,RenaultMegane
21058,Renault,Twingo,Gasoline,Manual,Used,6999,71,2015,RenaultTwingo
90880,Renault,Clio,Gasoline,Manual,Used,6999,90,2015,RenaultClio
107000,Renault,Megane,Gasoline,Manual,Used,6999,116,2015,RenaultMegane
41454,Renault,Twingo,Gasoline,Manual,Used,6999,71,2015,RenaultTwingo
57776,Renault,Twingo,Gasoline,Manual,Used,7000,71,2015,RenaultTwingo
60000,Renault,Clio,Gasoline,Manual,Used,7200,73,2015,RenaultClio
116500,Renault,Clio,Gasoline,Automatic,Used,9800,120,2015,RenaultClio
92000,Renault,Megane,Gasoline,Manual,Used,7300,110,2015,RenaultMegane
92000,Renault,Megane,Gasoline,Manual,Used,7300,110,2015,RenaultMegane
57000,Renault,Clio,Gasoline,Manual,Used,7400,73,2015,RenaultClio
23007,Renault,Twingo,Gasoline,Manual,Used,7499,71,2015,RenaultTwingo
38000,Renault,Twingo,Gasoline,Manual,Used,7500,71,2015,RenaultTwingo
21750,Renault,ZOE,Electric,Automatic,Used,7980,58,2015,RenaultZOE
6879,Renault,Clio,Gasoline,Manual,Used,7980,73,2015,RenaultClio
37985,Renault,ZOE,Electric,Automatic,Used,7988,92,2015,RenaultZOE
41000,Renault,Clio,Gasoline,Manual,Used,7990,90,2015,RenaultClio
74500,Renault,Clio,Gasoline,Manual,Used,7990,73,2015,RenaultClio
81992,Renault,Megane,Diesel,Manual,Used,7999,110,2015,RenaultMegane
40459,Renault,Clio,Gasoline,Manual,Used,7999,90,2015,RenaultClio
80817,Renault,Clio,Gasoline,Manual,Used,7999,90,2015,RenaultClio
95745,Renault,Clio,Gasoline,Manual,Used,7999,90,2015,RenaultClio
